well_id,gw_memory,max_r2_selected_configs
1310032,54.02805611222445,0.4917976159418115
1310048,69.15163660654643,0.5232847237342362
2110017,51.78356713426854,0.7013053661001768
2942002,67.06746826987307,0.4457832349446015
2942003,47.72211088844355,0.591638693572899
2942006,58.036072144288575,0.4576213425411497
2942012,57.7688710754843,0.4001511357387556
3414004,47.82899131596526,0.4315379832081711
3414005,60.70808283233132,0.4465190388605018
3430012,33.50701402805611,0.4755280809479585
3430013,47.40146960587842,0.5003603446710733
3431006,45.37074148296593,0.4853487593714743
3431007,45.79826319305277,0.6681896141486489
3431008,61.50968603874415,0.5392360666045073
3431011,45.15698062792251,0.4092841177766254
3431012,74.60253841015363,0.6833605851862435
3434005,50.50100200400801,0.5964632480809057
3434006,47.18770875083501,0.6594695020454997
3434007,43.019372077488306,0.5317570170646776
3434008,54.98997995991984,0.7068489986275535
3434009,49.645958583834336,0.7549657798879638
3450006,44.08817635270541,0.5360107258050616
3450007,47.08082832331329,0.6639276050232962
3450008,45.37074148296593,0.6922447854584102
3450012,30.781563126252504,0.4290868551083753
3450013,59.532398129592515,0.7235096559409218
3450014,70.32732130928524,0.7260275252761477
3450017,51.99732798931195,0.5858444568055056
3451003,63.807615230460925,0.7086591622758595
3451005,66.74682698730794,0.7906854887984448
3451007,60.975283901135604,0.4020741009755524
3451011,75.45758183032733,0.6019946129774923
3451013,51.03540414161656,0.5851368671680349
3451014,77.06078824315297,0.5557701517280845
3451015,74.97661990647963,0.6079587229517566
3453005,75.29726118904476,0.4077358018966147
3805002,71.93052772211088,0.4324567078555703
3940003,47.668670674682694,0.4715648726825698
3940004,48.042752171008686,0.4274569328609634
3940005,65.83834335337342,0.5440050808019432
3940007,72.78557114228457,0.5497947398111738
4100001,26.18570474281897,0.4044363423785072
4120003,76.95390781563125,0.4794311231803124
4120005,77.4883099532398,0.5914085464426245
4120013,70.80828323313294,0.4388231098328952
4120017,76.4195056780227,0.42803739132268
4200001,65.7314629258517,0.4258871336473315
4200003,74.44221776887106,0.4265635520938868
4307001,18.169672678690713,0.5259443801612654
4308004,39.171676686706746,0.5583512594462497
4308006,45.958583834335336,0.5622235193513152
4314007,66.96058784235136,0.4226127510620145
4320004,21.910487641950567,0.6588912227152236
4320005,26.5063460253841,0.6511918227858006
4320006,19.879759519038075,0.6250848573965967
4320007,30.94188376753507,0.6328887817727878
4320008,33.61389445557782,0.4683821599815542
4320009,38.20975283901135,0.424821761163671
4320013,45.10354041416165,0.5332926204860492
4320016,51.837007348029395,0.4137738107415479
4321002,49.05811623246493,0.5300430549874378
4321003,52.63861055444222,0.4526521947193119
4321005,44.569138276553105,0.49634651604883
4321006,77.4883099532398,0.7394887826692985
4331013,44.355377421509694,0.5208073240625021
4331014,70.86172344689379,0.4740457687662343
4334002,48.68403473613895,0.5349428557282263
4335006,50.3941215764863,0.6399906799955078
4400010,50.875083500334,0.5885402665490507
4400012,62.36472945891783,0.6230824697525408
4400016,71.28924515698063,0.5282302260575296
4400019,77.32798931195724,0.6697870326491968
4400023,44.72945891783567,0.912640621324959
4400040,50.661322645290575,0.5930824645432634
4522004,39.59919839679359,0.518696563757163
4522005,47.45490981963928,0.5922220366845857
4522006,26.399465597862388,0.4965833655178471
4524003,47.98931195724783,0.4117575534522322
4533006,16.299265197060787,0.4857466313510788
4537004,32.17100868403474,0.5179648343553499
4537006,67.81563126252505,0.421835485083987
4537010,22.76553106212425,0.5587862641002516
4537011,25.811623246492985,0.453590873878097
4540011,59.532398129592515,0.6343479998540688
4550006,35.37742150968604,0.5015720552417086
4551006,65.41082164328657,0.4391976696203072
4553007,31.743486973947892,0.4726276265043289
4555004,68.72411489645958,0.4051430240335407
4555006,40.56112224448898,0.7985496731154651
4723003,44.301937207748836,0.533518718266447
4725002,59.74615898463594,0.7284036299261412
4800001,32.01068804275217,0.5777192871501914
5100009,42.217768871075485,0.6334714922890279
5101007,33.66733466933868,0.4605841356305882
5110005,45.851703406813634,0.7686357901167409
5120008,45.74482297929192,0.65410971797815
5120010,36.07214428857716,0.6096156178660042
5120012,19.986639946559784,0.6657196426898309
5120013,43.12625250501002,0.7708830202502619
5120014,43.17969271877087,0.7749430943115935
5210006,18.00935203740815,0.6956567294464958
5221007,29.60587842351369,0.4504142906606351
5410011,26.666666666666668,0.469021831529339
5410014,29.819639278557116,0.555317345941357
5410015,39.01135604542418,0.6154691535478923
5410016,24.903139612558448,0.8616265483873606
5410017,35.91182364729459,0.8010914058730545
5410018,32.33132932531729,0.6082779654851393
5410019,27.521710086840347,0.757410115038065
5410020,45.905143620574485,0.7418126734675919
5410021,30.247160988643955,0.7234078961844954
5414007,22.87241148964596,0.7428671533991216
5414008,22.01736806947228,0.5330412159055519
5415008,48.09619238476953,0.6811952520325046
5424008,29.65931863727455,0.4607375761185974
5426018,43.17969271877087,0.5085510174296571
5426021,41.14896459585838,0.4316677566916249
5428004,71.4495657982632,0.5405646223532389
5428008,31.315965263861056,0.5373035208027995
5428010,41.042084168336665,0.4462498811975953
5520006,38.10287241148964,0.5708578445764031
5520008,30.033400133600534,0.4673876245269524
5520016,41.95056780227121,0.6025112245126412
5520018,40.828323313293254,0.7816310213810066
5520023,47.18770875083499,0.6287847272974157
5520024,56.59318637274549,0.6722403072376731
5712004,32.43820975283901,0.4750681124095892
5712005,36.17902471609886,0.6034238030585418
5712006,66.26586506346025,0.409254522841905
5713011,18.276553106212422,0.4860473525023546
5713012,42.4315297261189,0.5562706255171427
5713013,47.72211088844355,0.6363496568747498
5713014,61.29592518370074,0.4772510634904096
5714001,17.421509686038743,0.6707691030242764
5714002,13.306613226452905,0.4728419570107343
5715002,33.9879759519038,0.5718883438498686
5715003,22.76553106212425,0.5019825320087007
5715004,24.208416833667332,0.434721606445147
5730018,27.735470941883765,0.4951370441019873
5730027,60.33400133600534,0.557426572853655
5730028,56.86038744154977,0.7845186341107565
5730036,46.65330661322645,0.5280394389415558
5731004,35.85838343353373,0.4575557987070857
5731005,53.81429525718102,0.5304882500261133
5731006,61.456245824983306,0.6376589939582544
5732008,61.45624582498329,0.5261329737818948
5732011,46.33266533066132,0.6622491915970703
5733011,29.445557782231123,0.5595810359461334
5733013,42.965931863727455,0.4615017845905175
5734004,44.782899131596515,0.4416260383043711
5734005,43.9812959251837,0.59033396246258
5734010,40.774883099532396,0.6618110576710192
5735006,39.65263861055444,0.6735184080431854
5735008,40.45424181696727,0.5034412810757495
5735009,54.188376753507015,0.4341392424009264
5735011,50.76820307281229,0.4508662497490769
5736003,29.018036072144287,0.6020184000128481
5736004,52.31796927187708,0.5611851522324892
5737014,42.53841015364062,0.7641788393112067
5737016,53.92117568470274,0.4974330739147306
5744008,51.24916499665998,0.4317347444864683
6011004,44.9432197728791,0.5220573801946576
6011005,25.330661322645287,0.6897498972930663
6011014,20.04008016032064,0.58721712242964
6011024,63.64729458917835,0.5475252033091639
6012005,35.75150300601202,0.532882291340934
6012010,22.391449565798265,0.4503838350470793
6014003,30.781563126252507,0.4157298348307551
6030006,46.65330661322645,0.4365967798291924
6030008,71.0754843019372,0.4399661539949879
6051007,69.31195724782897,0.5658145254924496
6130004,42.912491649966604,0.4195218864813109
6131001,70.16700066800267,0.4020697807157455
