well_id,gw_memory,max_r2_selected_configs
5520006,37.675350701402806,0.5708411825099567
5520008,31.422845691382765,0.4670845677562407
5520016,41.523046092184366,0.5989421867074578
5520018,41.8436873747495,0.7814315824247787
5520023,48.57715430861723,0.6280996857639319
5520024,57.71543086172345,0.6717285948569864
5712004,31.743486973947896,0.473195968114636
5712005,41.68336673346693,0.6034542271979261
5712006,62.525050100200396,0.4094013878422451
5713011,19.559118236472944,0.4859608351505782
5713012,44.40881763527054,0.556281559886225
5713013,48.09619238476954,0.6358520369073664
5713014,63.967935871743485,0.477269948913524
5714001,16.673346693386772,0.670459780552505
5714002,13.947895791583166,0.4731038794817434
5715002,34.789579158316634,0.5706518586925242
5715003,24.208416833667332,0.5019672651591095
5715004,28.056112224448896,0.4345447525723437
5730018,30.781563126252504,0.492568771593734
5730027,61.883767535070135,0.5544089996119363
5730028,58.3567134268537,0.7831833320731233
5730036,48.256513026052104,0.527676616511706
5731004,35.591182364729455,0.4552623603230143
5731005,53.86773547094188,0.5297886594886165
5731006,63.326653306613224,0.6373135953886999
5732008,63.80761523046092,0.5251366976038894
5732011,47.93587174348697,0.6620168890173695
5733011,30.941883767535067,0.5587793518213643
5733013,44.569138276553105,0.4607449659975742
5734004,46.49298597194389,0.440825441729508
5734005,45.69138276553106,0.5897970219230655
5734010,41.8436873747495,0.6613909930215669
5735006,41.04208416833667,0.6709571819875896
5735008,40.881763527054105,0.5000917463026978
5735009,54.02805611222445,0.4331574024827535
5735011,51.302605210420836,0.4495117582888
5736003,30.460921843687373,0.59992248941186
5736004,52.4248496993988,0.5566761193710141
5737014,43.92785571142284,0.763975528036609
5737016,52.745490981963925,0.4971381639909361
5744008,52.104208416833664,0.4314215258648633
6011004,46.65330661322645,0.520800334798346
6011005,27.25450901803607,0.6877249819278287
6011014,19.879759519038075,0.5849090307847924
6011024,64.60921843687375,0.5464381946937265
6012005,38.31663326653307,0.53244668730604
6012010,23.887775551102205,0.4500716091746297
6014003,32.86573146292585,0.4156685243714552
6030006,46.97394789579158,0.4326143890831858
6030008,68.29659318637275,0.4399208268735033
6051007,71.18236472945891,0.5655756381607839
6130004,45.37074148296593,0.4194699878515733
6131001,66.85370741482966,0.4019415799865408
