"date","year","month","day","010","011","012","013","014","015","016","017","018","020","021","022","023","024","025","026","027","028","029","030","031","032","033","034","035","036","037","038","039","040","041","042","043","044","045","046","047","048","049","050","051","052","053","054","055","056","057","058","060","061","070","071","072","073","074","080","081","082","083","084","085","086","087","088","089","090","091","092","093","094","095","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129"
1960-10-01,1960,10,1,8.8576,0.55504,8.7976,1.5809,2.49242,2.10013,1.29298,1.49769,4.01271,7.69312,1.60392,2.35118,8.82519,8.08266,9.41084,3.44257,0.5691,0.0541,1.00873,7.26154,0.91286,1.39542,0.84918,6.02557,3.198,1.96918,3.62658,10.10863,5.46607,7.09743,4.51112,15.114,14.74924,16.51583,16.93473,11.25578,16.47996,14.1371,14.92003,14.6974,18.91911,24.47549,32.77476,32.52135,41.6329,NA,46.64969,59.93619,62.47176,59.39484,61.7198,67.27022,66.68267,71.88939,69.49646,67.10604,76.32753,80.46569,76.55789,86.44681,84.61094,63.87325,74.89085,75.27171,74.90552,80.3565,76.60405,77.30543,78.59625,84.23819,88.92704,89.8724,87.16759,92.72885,83.02763,86.62822,73.81522,78.05206,70.66068,76.20462,86.14553,65.85551,71.20097,78.46638,67.47223,64.3133,61.50503,61.7688,43.64337,64.07574,44.4276,35.2555,59.65586,51.73814,57.92347,59.25,53.42637,39.4483,49.03104,48.19015,49.39091
1960-11-01,1960,11,1,11.85535,1.43388,14.56341,4.29496,3.62028,2.69101,1.24755,1.1622,4.57316,7.46959,1.14074,2.02633,5.86304,5.84874,9.00915,2.10288,0.39985,0.01986,0.84288,5.33565,0.284,0.29092,0.5109,2.62994,2.89952,0.81257,2.81403,5.85964,3.78977,4.44114,1.5311,12.16035,8.46117,13.57305,9.62872,8.96187,11.97406,10.72081,11.46406,12.7185,15.17483,22.50617,34.29509,35.18517,38.71006,NA,52.28057,61.30644,71.41974,59.12423,62.29992,78.93377,70.26678,81.66431,76.84929,73.9167,83.94083,88.18903,87.77982,93.69937,91.73139,63.21762,79.76715,79.42946,75.74543,77.78675,80.78697,73.97591,72.0585,93.5076,92.83875,93.12177,95.06599,96.70676,85.95038,94.63843,81.96589,94.61212,85.04119,95.91722,97.52422,79.48417,85.19473,91.31367,74.26189,78.02716,71.8265,73.55987,52.04258,76.47731,62.4404,40.48185,68.19813,63.48849,65.10464,72.0331,61.89954,41.91267,57.88566,57.21353,63.57496
1960-12-01,1960,12,1,38.3122,10.18388,42.00453,17.31627,9.25659,12.05549,7.57268,5.82401,5.28745,18.12441,2.62082,2.38373,12.19129,7.79673,10.25308,2.16787,0.40922,0.01829,1.10646,11.33297,0.44267,0.47095,0.80764,2.81545,3.38361,0.56451,2.84692,8.53802,3.42693,3.42486,0.50571,11.32588,5.5678,12.92244,5.27094,6.9044,5.64456,7.29858,7.34848,9.466,9.06867,15.38155,31.86318,26.17062,35.20034,NA,40.51442,52.73,57.24501,48.58775,51.14028,63.1587,59.1647,67.38958,73.19535,68.97596,74.5485,83.85608,82.65954,93.61137,90.30392,64.76771,82.95745,77.03937,75.67136,83.171,76.70587,71.8997,67.3755,99.21516,103.75318,105.43537,107.54691,121.3803,100.42789,118.13256,118.70701,119.7192,116.84425,122.03131,114.99587,108.92138,112.98988,113.56047,98.27704,98.8236,91.21865,87.44915,60.6439,89.08996,73.3556,49.17753,80.85265,76.041,79.25633,88.74708,74.54031,47.51722,71.46062,70.0108,79.57997
1961-01-01,1961,1,1,69.41134,23.67235,69.07252,39.33254,19.02649,34.23903,21.13966,20.62652,6.84077,56.65316,17.42869,7.18502,50.77335,45.731,35.34956,15.16924,3.94584,1.89983,3.21775,18.71635,1.53378,1.33296,1.79838,2.93081,3.75797,1.30516,2.83216,6.79206,4.01936,3.41686,1.30493,11.67753,4.6503,11.5076,3.85135,6.13843,4.24316,5.57381,5.51784,7.4513,6.57437,11.63983,26.09171,20.86851,25.79299,NA,31.6428,37.99258,44.88919,37.18125,43.88752,53.58176,48.02487,60.54042,58.89857,57.24161,70.47264,74.97034,89.35284,91.24106,89.47508,67.61508,82.57803,79.18344,85.03779,94.62975,83.60315,79.813,80.78525,115.58511,117.30686,121.71133,122.80961,133.30697,112.07258,127.86953,131.39524,126.16936,127.17908,120.60364,122.05614,119.07,114.16766,106.44865,110.83811,91.15405,99.73557,80.52157,59.04972,81.03305,74.6472,45.95082,71.98989,74.66306,69.29883,85.4463,76.7123,55.60932,62.08299,70.431,74.12118
1961-02-01,1961,2,1,79.77247,24.29269,68.92565,45.97896,24.88227,44.32839,26.25153,25.58568,5.9804,69.11823,21.97448,7.14047,56.97081,54.68663,38.74797,15.37781,2.46876,2.31129,3.97911,16.86808,3.01592,1.66932,1.35863,2.48842,3.33086,1.61175,2.45026,6.57142,2.93158,2.51,3.44603,8.83659,10.97667,8.48524,7.86346,4.42019,6.97144,3.88185,3.8201,4.8073,5.74881,8.87019,19.11368,18.90201,18.32876,NA,24.4396,27.54044,32.38967,24.15359,26.96916,39.02226,27.21587,36.43485,37.51071,34.9423,40.13632,43.9196,52.23745,57.56063,53.40092,40.36446,47.40409,45.90394,47.81043,58.87275,47.46569,51.06278,48.73,72.71493,72.73679,70.86227,80.67366,95.84915,82.22082,98.63865,98.12335,102.37037,100.20455,100.05145,95.31529,95.97953,92.12927,86.78844,83.99794,75.91501,76.81049,67.49883,47.51652,67.61892,57.2736,39.91967,62.21759,58.59699,58.77513,65.87414,56.94871,36.90627,49.84129,55.8258,60.12845
1961-03-01,1961,3,1,60.46795,16.68577,60.24022,31.74758,16.76599,27.44678,16.71925,12.87786,5.4884,35.32823,7.18558,3.51632,21.4265,18.13869,14.0781,3.86564,0.61089,0.93164,2.5108,7.24748,1.13671,1.81612,1.84779,2.27981,3.1437,2.4428,4.51333,5.13392,6.04304,3.19943,3.38285,9.54876,5.18878,8.57751,4.01708,5.65265,3.77517,4.62796,4.58523,4.5694,3.90731,5.86853,15.52847,15.9341,14.68352,NA,27.80003,26.43602,38.1669,27.33313,28.04652,45.59444,29.6775,45.7087,42.4063,41.78613,51.61732,48.97105,57.92139,56.37669,54.93355,44.33183,48.37885,46.46614,48.136,58.738,50.77644,53.526,52.48775,71.27016,70.25968,70.9951,71.44058,81.20555,68.07118,77.9697,79.47705,78.9552,81.32992,78.79297,78.34933,75.43134,72.94931,72.13221,68.16034,62.72778,62.64443,56.55832,40.48126,56.85055,49.4898,33.45458,53.95661,48.83281,51.50483,55.01643,49.32633,35.09254,40.66594,46.00458,44.89807
1961-04-01,1961,4,1,27.69038,5.80115,28.80361,12.31827,7.05739,10.26802,6.2062,4.12751,3.78695,12.80374,2.24637,1.9308,6.48681,5.99223,7.13991,1.59797,0.32407,0.17227,1.14637,4.0218,0.28223,0.39817,0.89967,1.81513,2.10449,1.5643,2.22554,4.39916,3.4832,1.71271,2.41113,5.81124,7.29374,5.47834,6.94699,3.42976,3.2709,2.46504,2.44945,2.3802,2.59107,4.174,10.19335,10.36285,9.40229,NA,17.16442,17.0614,26.50355,16.49271,17.52204,32.57336,17.08765,31.05722,26.07683,27.49196,35.09129,32.03702,42.61021,39.57169,40.0022,36.90137,39.0947,39.42661,38.58289,44.85375,39.24981,42.32283,40.96575,46.85748,44.26918,45.34917,44.70602,51.98803,44.79474,50.9582,48.10411,48.11775,45.24051,46.93147,49.56287,41.44086,40.93265,43.29659,38.46476,34.51521,34.95054,30.56851,23.02354,31.87389,29.9194,20.18479,32.77517,27.77168,30.93815,31.20301,29.19685,22.381,24.11531,27.21266,26.48272
1961-05-01,1961,5,1,10.62901,2.16031,11.05672,3.94897,3.03146,3.30589,2.0423,1.40306,3.58965,6.52809,1.39291,2.71803,4.13399,4.58849,5.09758,1.7528,0.47282,0.27978,0.97926,2.82423,0.15165,0.14532,0.62483,0.78669,1.59925,0.33915,1.4839,1.80676,1.74744,1.16057,0.34461,4.11871,2.17183,4.26317,2.5001,2.49324,2.87876,1.69329,1.71335,1.611,2.78143,4.32733,8.66271,8.85224,11.17812,NA,13.02616,15.39674,17.80775,14.97326,15.53276,21.11109,14.33817,21.58869,21.86765,23.10526,26.21909,26.8676,31.21443,30.32131,30.30476,27.82388,30.86112,32.63883,32.10898,40.784,31.5227,35.30526,34.18975,35.03573,33.55093,34.2269,32.11421,36.36527,30.9558,33.58985,29.01641,30.95044,27.46319,30.6692,32.48774,24.95978,25.73226,27.52789,22.9071,20.86956,20.03473,18.64307,14.02541,20.59628,18.6406,14.15751,22.03006,16.50422,21.68361,18.06533,18.01741,13.35541,14.02075,17.40877,15.51226
1961-06-01,1961,6,1,6.70987,12.52281,8.93714,6.9852,3.67785,2.38404,1.9405,1.04362,4.73518,4.51509,1.11229,5.15584,8.39361,10.11144,5.4244,3.41902,0.51308,0.25488,1.0008,6.28733,0.24822,0.89375,1.68245,5.20946,2.49865,1.96611,2.35668,4.7697,3.26164,2.51071,4.85901,6.38953,10.52949,13.65998,20.1365,18.1046,25.79141,24.26179,29.36652,22.5713,33.10287,28.97267,23.60103,30.18239,25.3358,NA,27.64644,26.96591,27.83446,25.25175,26.08244,29.09486,25.57043,26.60613,28.74765,28.37035,27.7756,27.57653,25.5251,30.00319,27.47224,25.14512,26.89685,28.22779,28.15823,38.04325,25.96844,31.36261,30.82575,25.3266,26.47086,27.5266,23.28412,27.76976,22.92424,24.13611,17.25028,18.98882,15.57309,18.78599,22.55536,13.91377,15.9106,19.20166,13.07724,13.7287,13.9816,13.24267,10.51934,14.79732,15.085,12.13235,16.97456,13.39427,16.24831,13.12075,12.85218,10.57542,9.32409,11.05329,10.5314
1961-07-01,1961,7,1,5.15501,7.29119,5.72641,3.15186,2.07689,1.48029,1.07982,0.79138,3.96347,4.74125,0.95464,3.60846,6.16194,7.90557,5.09792,2.2874,0.3839,0.14022,0.97618,5.50926,0.17234,0.70281,2.04496,6.05726,3.17043,3.81313,4.52482,9.93931,8.05717,6.40429,9.67203,13.24624,19.65325,25.9803,34.15116,31.43149,37.91645,31.66517,35.06442,24.5417,37.38517,32.99029,25.24071,33.90571,27.57297,NA,29.64186,31.97688,30.23437,28.43066,29.11,31.40129,28.25024,29.72151,33.16985,32.112,32.8786,32.81253,29.21786,33.84687,30.20586,27.191,29.32458,31.24999,30.98854,42.1225,29.50779,34.29752,33.995,28.84189,30.24504,30.90973,26.29679,30.77579,25.56574,26.5698,18.61574,21.45291,17.6387,21.23627,25.30156,16.09588,18.30421,21.84287,15.50815,16.41567,16.32958,14.85723,12.48499,16.55245,14.8452,13.64923,18.28599,15.69607,18.62162,15.08053,15.71591,12.85934,11.42286,13.13529,12.58754
1961-08-01,1961,8,1,3.70981,4.05808,3.92487,1.78794,1.94265,1.21343,0.63761,0.72971,3.54444,4.66394,1.0279,2.41456,5.35506,6.2533,5.93438,2.54206,0.84961,1.00983,2.24107,6.02517,2.59346,3.7415,3.12998,8.68415,5.04522,6.93583,7.71824,13.81625,11.03749,8.45086,11.74752,15.59218,19.61741,27.09255,28.91735,31.35832,32.61954,31.59837,32.94261,27.3244,33.4982,32.73731,30.60559,33.81943,32.87978,NA,35.19046,41.14242,39.30339,38.49208,38.85876,40.26525,40.45898,40.58062,46.72615,44.45417,45.06649,47.38618,41.57972,48.992,46.19863,39.54392,43.573,44.55929,42.8967,51.962,41.56512,44.978,44.42,42.48186,43.40025,44.69437,40.39744,44.51394,38.70641,39.8056,29.81247,32.64167,28.565,32.73059,39.08574,26.41966,28.97229,35.46086,26.73363,27.19298,24.98603,25.0751,18.52625,27.72371,18.411,19.2912,28.98954,23.1863,28.31308,23.66696,25.5416,21.89271,18.76846,20.08666,18.35899
1961-09-01,1961,9,1,7.70618,1.93108,5.25401,1.50664,1.8839,1.55906,1.09265,1.9608,3.53377,7.35871,1.54483,2.17571,9.35574,10.36744,8.37927,3.28112,0.95366,1.08917,2.9193,11.26658,6.05811,9.1725,5.43795,21.02842,9.63417,17.29414,17.79054,31.60415,21.10678,13.43371,28.14166,24.59653,35.72942,32.97845,39.77986,35.66598,41.62276,38.9489,41.89564,35.219,45.85968,45.394,44.40015,45.30921,47.27544,NA,48.1912,57.34835,53.39047,55.06049,56.48112,52.67523,56.69628,54.51822,58.00862,55.80322,59.87582,64.50948,57.14175,65.41694,63.25418,52.24225,60.50315,60.9207,59.1018,65.19,57.06237,61.13387,61.35175,58.6156,61.66725,62.28747,57.90725,61.58667,53.7507,55.84901,45.98531,49.48269,44.27493,48.59726,54.9224,41.96964,45.04219,51.27693,40.5119,42.21027,37.66203,40.16518,27.24806,42.58043,23.5338,26.04885,41.92284,34.48919,42.66032,37.85236,38.65694,32.02243,31.39718,31.97944,29.31634
1961-10-01,1961,10,1,8.8975,1.02838,7.08817,1.51968,2.35309,1.51077,0.81373,1.31501,3.78079,7.63918,1.22687,1.9921,6.78891,6.11327,8.60681,2.73259,0.42849,0.06685,1.00777,7.53134,0.76588,1.17834,1.51302,6.41081,4.60065,3.18451,6.159,14.29484,7.30059,7.47643,6.46163,16.06347,19.4039,20.83837,21.05264,21.82125,27.53138,26.35008,28.73606,27.1393,35.16912,40.24459,44.54259,45.83078,49.35151,NA,55.59476,66.50819,66.45996,63.02562,62.06828,67.86459,64.7337,67.9909,66.17054,64.21161,73.31435,78.71129,73.47089,80.52494,76.8482,55.67792,67.77106,67.91706,66.08854,68.66925,70.4162,69.11878,69.52575,78.80007,79.45214,80.4604,82.72202,83.47845,75.58048,79.68928,70.04431,78.08766,70.36007,77.06744,83.10096,65.46419,71.48258,79.11489,63.13925,66.44176,58.66253,63.07514,43.78273,65.86145,43.6686,36.78717,61.9815,53.99717,58.6877,60.18505,55.27168,40.64774,48.34679,48.58791,48.23193
1961-11-01,1961,11,1,32.59099,4.30658,30.91466,11.24428,5.47002,5.24931,3.03889,2.68158,4.56123,19.48337,2.28992,2.11663,8.2701,6.75681,9.40638,1.98711,0.39396,0.01791,0.88663,5.01773,0.07831,0.20954,0.90848,2.23058,3.21817,0.93256,3.30473,7.44654,3.90199,4.17186,1.90561,11.47835,10.56975,14.49913,10.80258,13.40446,14.09279,16.45848,16.85816,19.6413,20.61553,27.49264,39.82597,35.14992,43.06193,NA,47.72093,59.24156,59.28704,55.38059,53.71096,62.81725,58.5585,61.86038,62.66298,57.96078,65.54255,71.25473,66.28751,76.73975,73.52843,49.92429,64.77236,62.03504,63.78059,68.20675,63.97252,62.66078,62.9505,82.2331,89.73039,92.4586,93.55821,99.43248,87.75773,96.84214,89.97668,95.81271,89.38455,95.65911,96.48955,82.61966,87.03264,90.1089,78.235,80.44579,73.50429,75.66027,52.90809,76.44245,60.8438,40.619,66.8942,64.93443,65.19207,75.08598,66.72207,46.07612,59.0068,60.93285,61.99573
1961-12-01,1961,12,1,55.16441,13.83638,50.11525,22.96546,11.18404,17.57653,11.70374,10.35583,4.9568,41.45956,7.62516,2.33715,28.91613,24.50919,15.18474,5.8618,0.41671,0.16553,1.63041,14.13639,2.29105,1.55144,0.96858,4.95798,3.49753,1.44341,3.01555,8.8437,4.31469,3.987,0.89342,11.05988,6.84416,12.70413,6.36833,8.73578,9.12615,10.29602,10.35548,14.3568,13.90597,21.45615,36.58041,30.40463,40.02092,NA,43.13895,55.12184,57.18859,51.84801,51.10372,59.09195,55.42657,60.18518,66.16879,59.99761,66.05359,75.58876,69.06444,84.18606,77.79718,56.20158,71.75864,66.74427,63.33746,69.89225,61.14588,61.50783,57.61125,84.38685,91.51704,91.0929,93.97666,114.56909,90.45888,110.92186,108.58136,115.16544,110.45701,114.16584,114.50272,102.56365,105.06462,109.02197,93.15203,93.45901,87.41668,83.69595,57.91033,87.23792,72.1806,48.10654,78.76911,75.353,75.88425,86.78776,76.3887,51.65503,68.20502,72.90881,77.9429
1962-01-01,1962,1,1,55.28136,15.45154,49.2928,28.34691,14.49874,24.90908,13.7551,9.5808,6.90452,36.18785,5.77572,5.35661,19.76778,12.95771,11.92174,2.58539,0.65722,0.60427,1.84963,6.46061,0.93063,0.74779,1.21953,4.50503,3.60404,2.52506,2.76497,9.18848,3.87593,3.14371,3.70349,10.80729,13.07587,11.01298,6.93221,6.8633,8.64937,7.30813,7.25568,10.5072,9.59401,15.49395,29.86638,26.69197,30.24551,NA,34.80665,41.83128,45.37247,38.89911,38.91764,45.73477,40.23117,45.42942,51.54787,46.21796,49.57749,56.60797,60.78384,71.253,59.61165,47.60129,57.25161,55.10647,55.36454,69.68225,53.35045,53.08556,47.83075,81.19445,81.35207,80.5615,87.02517,107.28897,84.49778,107.29699,110.08759,117.91357,114.27606,113.61236,105.66209,106.76251,104.39377,106.494,84.54723,94.72632,81.64188,84.89369,55.79584,87.26743,66.9852,48.67397,76.26074,70.81638,70.58853,82.40957,70.48936,42.61408,63.61873,69.30816,72.9132
1962-02-01,1962,2,1,69.39251,21.86296,64.63251,39.5291,21.41911,34.73556,22.53923,21.64286,8.38725,33.18021,11.53004,10.19714,16.91182,14.38819,12.83054,4.50045,1.91969,1.57924,1.973,7.69531,0.62578,0.62849,1.04617,3.24211,3.12773,0.85923,2.26832,6.33122,2.65891,2.32043,1.20026,8.21382,8.25888,7.864,6.42349,4.6863,7.49301,4.68944,4.65052,6.7827,6.51807,10.24547,20.88479,19.37469,19.91802,NA,23.17164,26.87554,29.89828,24.78365,25.12268,32.52769,24.67407,31.75376,36.69198,33.56239,34.07433,38.27134,39.77862,48.93369,39.47571,32.41583,37.94573,38.1786,36.56168,48.397,34.39206,40.32317,34.207,54.1147,57.6415,55.05957,59.0311,76.42048,59.69547,77.75812,77.59234,84.91817,80.61424,89.64908,79.26034,76.55262,82.56724,89.61242,57.62349,77.71637,60.42292,71.70885,44.42387,74.95785,46.2554,43.69201,66.8032,58.32705,62.97037,69.02022,54.93454,31.50473,53.65606,53.50161,59.45826
